Time (s),Voltage (V)
0.0034100000000000003,-0.006174790685505152
0.0034200000000000003,0.04178600436404999
0.0034300000000000003,-0.004959430341898824
0.0034400000000000003,-0.04751903581134054
0.0034500000000000004,-0.038457303519969364
0.0034600000000000004,-0.017452661347636324
0.0034700000000000004,-0.013706837763280043
0.0034800000000000005,-0.044368602876711516
0.0034900000000000005,0.017307587044427617
0.0035,-0.03074157809091336
0.00351,-0.01987539003663905
0.00352,-0.009623623642080935
0.00353,0.011900029650809503
0.00354,0.13570092403615913
0.00355,0.0408813074732091
0.0035600000000000002,0.017575930764775715
0.0035700000000000003,-0.07278513907412583
0.0035800000000000003,-0.05437158620227476
0.0035900000000000003,-0.04119808419088755
0.0036000000000000003,0.03528608728301646
0.0036100000000000004,-0.09201508530263426
0.0036200000000000004,-0.06724761517051246
0.0036300000000000004,0.012978783649297686
0.0036400000000000004,0.06913223522757915
0.0036500000000000005,-0.008254906235593528
0.0036600000000000005,0.03467738623098153
0.00367,-0.016027409844775835
0.00368,-0.003461403011144724
0.00369,-0.003760520847123484
0.0037,0.03519119714127813
0.00371,-0.08539734515068269
0.00372,-0.004499905892240265
0.0037300000000000002,0.01497426954404455
0.0037400000000000003,0.011500707673479502
0.0037500000000000003,0.004967937070152896
0.0037600000000000003,0.006273305113745898
0.0037700000000000003,0.05325336021858104
0.0037800000000000004,0.04437988155167373
0.0037900000000000004,0.03493881489964941
0.0038000000000000004,0.04774167046492869
0.0038100000000000005,0.06497703788573994
0.0038200000000000005,0.005187065703947126
0.0038300000000000005,0.11094583344428793
0.0038400000000000005,0.008542573876547888
0.00385,-0.007328678104015421
0.00386,-0.043988447459152036
0.00387,-0.10356104155987203
0.00388,-0.013681578628278297
0.0038900000000000002,-0.05027810487827436
0.0039000000000000003,-0.01764840662645037
0.00391,0.03962218601694864
0.003920000000000001,0.026093955891035484
0.00393,-0.04778673951342493
0.00394,-0.04455397600554834
0.00395,-0.01190458560657702
0.00396,-0.027289569122083558
0.0039700000000000004,-0.0029617483555190037
0.00398,-0.014036966434958012
0.0039900000000000005,1.8947059761383115e-06
0.004,-0.01350633383171531
0.0040100000000000005,0.01706867068314932
0.00402,-0.011081341175156313
0.004030000000000001,0.058336873665940016
0.00404,0.005983865457362428
0.004050000000000001,0.0523985555833458
0.00406,-0.016390584931175345
0.004070000000000001,-0.028118811432788157
0.00408,-0.017478199168598347
0.004090000000000001,0.01753665131461077
0.0041,-0.030101631915704176
0.00411,-0.03890357776803046
0.00412,0.06529711040989183
0.00413,-0.06606151497677162
0.0041400000000000005,-0.012477807257556128
0.00415,-0.03205881991419283
0.0041600000000000005,-0.02654074518219617
0.00417,-0.07352743596809638
0.0041800000000000006,0.08697425013443483
0.00419,0.01671361589503903
0.004200000000000001,0.03882752699984058
0.00421,-0.008139921969651591
0.004220000000000001,-0.048992344004538405
0.00423,-0.01855236435142057
0.004240000000000001,-0.08184536482667298
0.00425,0.011770104571738386
0.004260000000000001,-0.012417339911228177
0.00427,-0.08142982757723927
0.00428,0.013806617071874892
0.00429,0.08297423379820545
0.0043,-0.007321351532589029
0.0043100000000000005,0.007939445851926094
0.00432,0.036858762669890376
0.0043300000000000005,-0.03446584960354001
0.00434,0.10702387564764403
0.004350000000000001,-0.03711312916328103
0.00436,0.016384251843509196
0.004370000000000001,0.1822216764651632
0.00438,-0.03340523455696076
0.004390000000000001,-0.06249280658019812
0.0044,-0.027527700414106227
0.004410000000000001,0.06742059722917272
0.00442,-0.0028710860006742017
0.004430000000000001,0.05769359046777435
0.00444,-0.009664632054317005
0.00445,-0.040114769806204625
0.00446,0.031089702882616383
0.00447,0.01762887695426753
0.0044800000000000005,0.07392089000805262
0.00449,-0.027707311203310627
0.0045000000000000005,0.009047272225175342
0.00451,0.01482579101668531
0.004520000000000001,0.0720780292529256
0.00453,-0.08580432122584347
0.004540000000000001,0.02209369741714108
0.00455,-0.05907898952412171
0.004560000000000001,-0.042101335057411184
0.00457,-0.035356692958732804
0.004580000000000001,-0.03192392022880128
0.00459,-0.0287955366003151
0.004600000000000001,0.05767631923658061
0.00461,0.00368776343223097
0.00462,-0.05200679988503686
0.0046300000000000004,-0.00753773977938796
0.00464,0.044908668908243826
0.0046500000000000005,-0.027728373228511707
0.00466,-0.04730254909676812
0.0046700000000000005,-0.1692133184409076
0.00468,-0.004910129773118295
0.004690000000000001,-0.07423822195214728
0.0047,-0.0056927944960453855
0.004710000000000001,0.0475159830345319
0.00472,-0.006839027916616141
0.004730000000000001,0.011765493719870023
0.00474,0.05002249728433014
0.004750000000000001,-0.01561825246588238
0.00476,-0.05363717068284443
0.004770000000000001,0.019761117774675957
0.00478,-0.0034760258503329436
0.00479,0.02671138145203074
0.0048000000000000004,-0.02440539018706774
0.00481,0.11021485828188954
0.0048200000000000005,-0.008320535480929488
0.00483,-0.02415031751980786
0.0048400000000000006,0.021490706372966514
0.00485,0.054261954021611616
0.004860000000000001,-0.031193430301413468
0.00487,-0.008362448132985704
0.004880000000000001,0.09327046514125992
0.00489,0.019121114235528362
0.004900000000000001,-0.00800355813840965
0.00491,0.014757368688967341
0.004920000000000001,0.07721858395206949
0.00493,-0.030554834195490096
0.004940000000000001,-0.031162873893566874
0.00495,-0.08515175188287212
0.00496,0.04571403488136849
0.0049700000000000005,0.05975709721742211
0.00498,-0.05890124859706605
0.0049900000000000005,0.03961999470436689
0.005,0.009001911237461505
0.0050100000000000006,0.030634214536894185
0.00502,0.03468005383511908
0.005030000000000001,0.06391354305459822
0.00504,0.10451966505403065
0.005050000000000001,-0.0918612303064022
0.00506,-0.005486961913846195
0.005070000000000001,-0.12571790116290474
0.00508,-0.005079203611008071
0.005090000000000001,-0.00871969204889634
0.0051,0.035095755951520695
0.005110000000000001,-0.022873707013819602
0.00512,-0.0012259588322869107
0.00513,-0.02503805334406244
0.0051400000000000005,-0.0896816988284534
0.00515,0.11800277312631494
0.0051600000000000005,-0.03105237935558914
0.00517,0.04614999283218579
0.005180000000000001,-0.07918716378828063
0.00519,-0.00016998539272199866
0.005200000000000001,-0.03792025438252753
0.00521,0.0477228650395596
0.005220000000000001,-0.0017988393341173516
0.00523,-0.06773153559798704
0.005240000000000001,0.027956530037746403
0.00525,-0.07509372887436366
0.005260000000000001,0.047387170165196696
0.00527,-0.02137958677437035
0.005280000000000001,0.011545095105743714
0.00529,-0.0390816833247487
0.0053,-0.05476575812234466
0.0053100000000000005,-0.04184522794474263
0.00532,-0.045044052975596896
0.0053300000000000005,-0.07406302442420003
0.00534,0.019500230749869413
0.005350000000000001,0.032029523977415694
0.00536,-0.03669949764884123
0.005370000000000001,-0.05486902652154668
0.00538,0.0004189638371410786
0.005390000000000001,0.012179766480232827
0.0054,-0.062143712799807384
0.005410000000000001,0.12512550867214742
0.00542,-0.12886526946667848
0.005430000000000001,-0.02304444323932923
0.00544,-0.02786094992643542
0.005450000000000001,-0.028370694552731526
0.0054600000000000004,-0.036915537869390794
0.00547,-0.012219770205556547
0.0054800000000000005,-0.0828617172600615
0.00549,-0.018083582419431768
0.0055000000000000005,-0.02708133164266361
0.00551,-0.06131909077604417
0.005520000000000001,0.02018986750914231
0.00553,-0.08955995064793915
0.005540000000000001,-0.05293939347751669
0.00555,0.06036066547410116
0.005560000000000001,0.06948792771397617
0.00557,-0.05503177932672221
0.005580000000000001,0.10334037501080523
0.00559,0.06011292606565787
0.005600000000000001,0.009303335682203233
0.00561,-0.06707601024900553
0.005620000000000001,0.03679475658343521
0.0056300000000000005,0.0394849058122198
0.00564,0.04093716124474867
0.0056500000000000005,0.10390116247146304
0.00566,-0.013141812820683652
0.0056700000000000006,0.01347100728342412
0.00568,-0.006801781797602749
0.005690000000000001,0.01965537202505186
0.0057,0.032942064725214854
0.005710000000000001,0.03201581454721524
0.00572,0.013385161007656327
0.005730000000000001,0.11235489633832506
0.00574,0.09138340418080422
0.005750000000000001,-0.006986807516319776
0.00576,0.08798050049730322
0.005770000000000001,0.05624278820473225
0.00578,0.0686257581429595
0.005790000000000001,-0.026134619995256306
0.0058000000000000005,0.07870028242623786
0.00581,-0.03827598385395484
0.0058200000000000005,0.055658444817039736
0.00583,0.07766708873297046
0.005840000000000001,0.029499299059873654
0.00585,0.11806403436232314
0.005860000000000001,0.007995562450235815
0.00587,0.04987884302001659
0.005880000000000001,0.003947663554373828
0.00589,0.03369371507268732
0.005900000000000001,-0.06830409701160797
0.00591,-0.036262819987534056
0.005920000000000001,0.06664041917146912
0.00593,0.09550890834718578
0.005940000000000001,0.010669587471048668
0.00595,-0.02638785374381233
0.005960000000000001,-0.11177822647512706
0.0059700000000000005,0.020752269154888765
0.00598,0.00670653938942745
0.0059900000000000005,0.02106549780736483
0.006,0.06452340073064451
0.006010000000000001,-0.012945990990239385
0.00602,0.005074755491192497
0.006030000000000001,0.061742227888843565
0.00604,-0.028693984299742615
0.006050000000000001,0.03694599949145275
0.00606,-0.033861490056416886
0.006070000000000001,0.03357984000362826
0.00608,-0.018104273497592593
0.006090000000000001,-0.0444060580826289
0.0061,-0.037242914045988604
0.006110000000000001,0.01041826801332176
0.0061200000000000004,-0.029780733473404167
0.006130000000000001,-0.007522733407994218
0.0061400000000000005,0.017065074234298774
0.00615,0.06733192898160772
0.0061600000000000005,0.09115753114946039
0.00617,0.030272501001977092
0.006180000000000001,-0.07906219764643505
0.00619,-0.03633333057464916
0.006200000000000001,0.0015154151018741142
0.00621,0.043432201086183016
0.006220000000000001,-0.001980994353477272
0.00623,-0.03444208261082823
0.006240000000000001,-0.02127065099324078
0.00625,0.05642458356802741
0.006260000000000001,0.03730563208733225
0.00627,0.012122548495214193
0.006280000000000001,-0.03036406496343837
0.0062900000000000005,-0.05799225224940139
0.006300000000000001,0.12270772460295523
0.0063100000000000005,-0.04108811921301969
0.00632,-0.015725472650956737
0.0063300000000000006,-0.13289219364612972
0.00634,-0.004315775616718911
0.006350000000000001,0.041688974966845614
0.00636,-0.03284119565753395
0.006370000000000001,0.06531748252171238
0.00638,-0.02091354375954392
0.006390000000000001,-0.09691060245219714
0.0064,0.002954191374097659
0.006410000000000001,0.031391491183491174
0.00642,-0.009129250378822732
0.006430000000000001,0.007762883126978085
0.00644,-0.037822713677572006
0.006450000000000001,0.0056707134956651035
0.0064600000000000005,-0.0701696670591569
0.006470000000000001,0.011763167922045962
0.0064800000000000005,0.006782587747206774
0.00649,-0.03793269585187424
0.006500000000000001,-0.034059203922946514
0.00651,0.023061055206346007
0.006520000000000001,0.06028958977888778
0.00653,0.017059193350003523
0.006540000000000001,0.006692493286816985
0.00655,0.028657328219147873
0.006560000000000001,0.0181563713353356
0.00657,-0.07949056374496569
0.006580000000000001,-0.06980301927330236
0.00659,-0.022124236708241703
0.006600000000000001,0.020981605871078154
0.00661,0.0010671463371369893
0.006620000000000001,-0.024365019222973912
0.0066300000000000005,-0.058968477060602445
0.006640000000000001,-0.020190331270548978
0.0066500000000000005,0.020009701997451782
0.00666,-0.021399843925018723
0.006670000000000001,0.06787924328735116
0.00668,0.07552967335148686
0.006690000000000001,0.07098180355229876
0.0067,0.004266542947742125
0.006710000000000001,0.010677150130102347
0.00672,0.006153167409692528
0.006730000000000001,0.035560976437542434
0.00674,-0.00287188591651455
0.006750000000000001,0.029608429791905783
0.00676,0.017264849771098132
0.006770000000000001,0.008303773110750054
0.0067800000000000004,0.0498212081922543
0.006790000000000001,0.09049916197520282
0.0068000000000000005,-0.007566825735344256
0.006810000000000001,0.07011752229533998
0.0068200000000000005,-0.04092943452883199
0.00683,-0.049590720653446656
0.006840000000000001,-0.010621114492958501
0.00685,0.10854136876632635
0.006860000000000001,0.09158483251821531
0.00687,0.05348400122885191
0.006880000000000001,-0.053281071518795735
0.00689,-0.03908957667893079
0.006900000000000001,0.039034150124047325
0.00691,0.0014988370352426402
0.006920000000000001,0.013985206958262495
0.00693,0.002927918669938856
0.006940000000000001,0.012215022006437728
0.0069500000000000004,0.027048450340130977
0.006960000000000001,0.002131438414038181
0.0069700000000000005,-0.00115515140375407
0.006980000000000001,0.04199522658697774
0.0069900000000000006,-0.027912993341766935
0.007,0.11327088533258743
0.007010000000000001,-0.0018239628490426193
0.00702,-0.045461034001312975
0.007030000000000001,0.05770262638533772
0.00704,-0.0684034016011645
0.007050000000000001,0.04912029490783179
0.00706,0.043631105803309804
0.007070000000000001,-0.02311712955299621
0.00708,0.03303449820459465
0.007090000000000001,-0.007042366871002777
0.0071,-0.027726519594891242
0.007110000000000001,-0.12433169123485684
0.0071200000000000005,-0.07347642201869796
0.007130000000000001,0.06755645857795602
0.0071400000000000005,-0.006040638949893182
0.007150000000000001,-0.02517965628860084
0.0071600000000000006,-0.028283122410128505
0.00717,-0.09260396401928576
0.007180000000000001,-0.04566089311896779
0.00719,0.03286972018572656
0.007200000000000001,-0.012270982246654362
0.00721,-0.03321929890669139
0.007220000000000001,-0.08616108126845938
0.00723,-0.07403181563531734
0.007240000000000001,-0.0006018671566970879
0.00725,0.0789800824118374
0.007260000000000001,-0.018177500785998654
0.00727,-0.0020103810634803155
0.007280000000000001,-0.0040120949179111775
0.0072900000000000005,0.02621584811771002
0.007300000000000001,0.042933767841703656
0.0073100000000000005,-0.11922532899471794
0.007320000000000001,0.036181279143226865
0.007330000000000001,-0.04425146157874043
0.00734,0.03910832308883824
0.007350000000000001,0.10311568788031818
0.00736,0.014641151187241614
0.007370000000000001,0.005562937748087318
0.00738,-0.009094556652612083
0.007390000000000001,-0.08548205078537542
0.0074,-0.02928604452596443
0.007410000000000001,0.0492074467132935
0.00742,-0.04028641514487076
0.007430000000000001,0.06367350986353379
0.00744,0.006359887307559185
0.007450000000000001,-0.04444157413974087
0.0074600000000000005,0.01727400743568251
0.007470000000000001,0.046319029408620066
0.0074800000000000005,0.058336496067965184
0.007490000000000001,-0.02828530751359784
0.007500000000000001,-0.011123952562386564
0.00751,0.08183990889441128
0.007520000000000001,0.011415273567753643
0.00753,-0.06160126307636065
0.007540000000000001,0.0062618968929071765
0.00755,-0.023221703766284428
0.007560000000000001,0.007878604536839159
0.00757,0.04533429880733986
0.007580000000000001,-0.09241098850228302
0.00759,0.008039232771024847
0.007600000000000001,0.00984388830784598
0.0076100000000000004,-0.05940476498800771
0.007620000000000001,-0.029673244416905987
0.0076300000000000005,0.006768757431218958
0.007640000000000001,0.05210326865860823
0.0076500000000000005,-0.012214637460776306
0.007660000000000001,-0.10592637916634269
0.007670000000000001,-0.025895839256780007
0.007680000000000001,0.04365637973939787
0.007690000000000001,-0.06137290852493482
0.0077,0.035289090523178655
0.007710000000000001,0.040041449611286514
0.00772,-0.015942427454042424
0.007730000000000001,0.024501627770833978
0.00774,0.006662887042246345
0.007750000000000001,0.012352450979093939
0.00776,0.01557633974752224
0.007770000000000001,0.04134962751344635
0.0077800000000000005,-0.039331546966971165
0.007790000000000001,-0.05164959316034093
0.0078000000000000005,0.005526299351078602
0.007810000000000001,0.024492179487229912
0.00782,-0.07440518075085648
0.00783,-0.07085097627935798
0.007840000000000001,0.04134984917760249
0.007850000000000001,0.015744144639727776
0.00786,0.06646319987826264
0.00787,-0.023148100169079863
0.00788,-0.004163445860864391
0.007890000000000001,0.012455217554202312
0.0079,0.01638739732126015
0.00791,0.05551655386705509
0.00792,-0.010197985708379362
0.007930000000000001,0.0403761562408069
0.007940000000000001,-0.014654097383074414
0.00795,-0.038989354281022515
0.00796,0.08374655490547611
0.007970000000000001,-0.0050827216776397465
0.007980000000000001,-0.051378786880682696
0.00799,0.07735285852177057
0.008,-0.011081490691210318
0.008010000000000001,0.03277703755681699
0.008020000000000001,0.02944473838111815
0.00803,-0.0525528487108379
0.00804,-0.09815557832712624
0.00805,0.017528717941195343
0.008060000000000001,-0.02023243486350616
0.00807,-0.00957126608436669
0.00808,0.05021235005811978
0.00809,-0.0362526734144063
0.008100000000000001,0.049062200886293594
0.008110000000000001,-0.05305539112341095
0.00812,-0.005306743827676113
0.00813,-0.004796627292189126
0.008140000000000001,0.0075757835106377075
0.008150000000000001,-0.037521776047702744
0.00816,-0.06749449322678668
0.00817,0.05231874163978339
0.008180000000000002,0.13741804825085854
0.008190000000000001,0.025862544853981945
0.0082,-0.12464723330512434
0.00821,-0.07849692053239161
0.00822,-0.01978484703454368
